filename,wdith,height,class,xmin,ymin,xmax,ymax
C2_P05_N3_S3_1.JPG,2592,1632,1,904,1208,1108,1512
C2_P05_N3_S3_1.JPG,2592,1632,3,1108,72,1316,376
C2_P05_N3_S3_1.JPG,2592,1632,3,1312,88,1520,392
C2_P05_N3_S3_1.JPG,2592,1632,3,1500,104,1708,408
C2_P05_N3_S3_1.JPG,2592,1632,3,1720,104,1928,408
C2_P05_N3_S3_1.JPG,2592,1632,3,688,64,896,368
C2_P05_N3_S3_1.JPG,2592,1632,3,904,60,1112,364
C2_P05_N3_S3_1.JPG,2592,1632,10,1084,1220,1288,1524
C2_P05_N3_S3_2.JPG,2240,1484,1,1080,1188,1240,1432
C2_P05_N3_S3_2.JPG,2240,1484,1,1112,728,1296,972
C2_P05_N3_S3_2.JPG,2240,1484,1,1240,1168,1400,1412
C2_P05_N3_S3_2.JPG,2240,1484,1,1252,732,1436,976
C2_P05_N3_S3_2.JPG,2240,1484,1,1408,1192,1568,1436
C2_P05_N3_S3_2.JPG,2240,1484,1,1440,700,1624,988
C2_P05_N3_S3_2.JPG,2240,1484,1,1552,1204,1712,1448
C2_P05_N3_S3_2.JPG,2240,1484,1,1608,704,1792,992
C2_P05_N3_S3_2.JPG,2240,1484,1,1676,240,1860,484
C2_P05_N3_S3_2.JPG,2240,1484,1,1724,1184,1884,1428
C2_P05_N3_S3_2.JPG,2240,1484,1,1784,732,1936,1004
C2_P05_N3_S3_2.JPG,2240,1484,1,1848,236,2032,480
C2_P05_N3_S3_2.JPG,2240,1484,1,1888,1188,2048,1432
C2_P05_N3_S3_2.JPG,2240,1484,1,1944,740,2108,1012
C2_P05_N3_S3_2.JPG,2240,1484,1,2024,244,2208,488
C2_P05_N3_S3_2.JPG,2240,1484,1,224,168,408,412
C2_P05_N3_S3_2.JPG,2240,1484,1,264,700,448,944
C2_P05_N3_S3_2.JPG,2240,1484,1,272,1176,412,1388
C2_P05_N3_S3_2.JPG,2240,1484,1,420,176,604,420
C2_P05_N3_S3_2.JPG,2240,1484,1,424,668,608,912
C2_P05_N3_S3_2.JPG,2240,1484,1,440,1136,600,1396
C2_P05_N3_S3_2.JPG,2240,1484,1,48,140,232,384
C2_P05_N3_S3_2.JPG,2240,1484,1,592,1152,752,1412
C2_P05_N3_S3_2.JPG,2240,1484,1,596,716,780,960
C2_P05_N3_S3_2.JPG,2240,1484,1,64,684,248,928
C2_P05_N3_S3_2.JPG,2240,1484,1,768,724,952,968
C2_P05_N3_S3_2.JPG,2240,1484,1,776,1180,936,1424
C2_P05_N3_S3_2.JPG,2240,1484,1,920,724,1104,968
C2_P05_N3_S3_2.JPG,2240,1484,3,1136,204,1320,448
C2_P05_N3_S3_2.JPG,2240,1484,3,1316,212,1500,456
C2_P05_N3_S3_2.JPG,2240,1484,3,1500,216,1684,460
C2_P05_N3_S3_2.JPG,2240,1484,3,616,172,800,416
C2_P05_N3_S3_2.JPG,2240,1484,3,788,184,972,428
C2_P05_N3_S3_2.JPG,2240,1484,3,952,196,1136,440
C2_P05_N3_S3_2.JPG,2240,1484,10,920,1196,1080,1440
C2_P06_N1_S2_1.JPG,2592,1158,1,1784,704,1968,960
C2_P06_N1_S2_1.JPG,2592,1158,1,1848,156,2032,412
C2_P06_N1_S2_1.JPG,2592,1158,1,1976,700,2160,956
C2_P06_N1_S2_1.JPG,2592,1158,1,2036,144,2220,400
C2_P06_N1_S2_1.JPG,2592,1158,1,2136,696,2320,952
C2_P06_N1_S2_1.JPG,2592,1158,1,2236,144,2420,400
C2_P06_N1_S2_1.JPG,2592,1158,1,24,100,208,356
C2_P06_N1_S2_1.JPG,2592,1158,1,28,680,212,936
C2_P06_N1_S2_1.JPG,2592,1158,1,388,108,572,364
C2_P06_N1_S2_1.JPG,2592,1158,1,604,124,788,380
C2_P06_N1_S2_1.JPG,2592,1158,1,820,128,1004,384
C2_P06_N1_S2_1.JPG,2592,1158,1,996,128,1180,384
C2_P06_N1_S2_1.JPG,2592,1158,3,1256,696,1440,952
C2_P06_N1_S2_1.JPG,2592,1158,3,1428,140,1612,396
C2_P06_N1_S2_1.JPG,2592,1158,3,1448,704,1632,960
C2_P06_N1_S2_1.JPG,2592,1158,3,1604,148,1788,404
C2_P06_N1_S2_1.JPG,2592,1158,3,196,112,380,368
C2_P06_N1_S2_1.JPG,2592,1158,3,208,672,392,928
C2_P06_N1_S2_1.JPG,2592,1158,3,424,680,608,936
C2_P06_N1_S2_1.JPG,2592,1158,3,588,672,772,928
C2_P06_N1_S2_1.JPG,2592,1158,3,760,676,944,932
C2_P06_N1_S2_1.JPG,2592,1158,3,944,696,1128,952
C2_P06_N1_S3_1.JPG,2401,1598,1,1016,1192,1192,1436
C2_P06_N1_S3_1.JPG,2401,1598,1,1204,1200,1380,1444
C2_P06_N1_S3_1.JPG,2401,1598,1,1388,1200,1564,1444
C2_P06_N1_S3_1.JPG,2401,1598,1,1732,700,1908,944
C2_P06_N1_S3_1.JPG,2401,1598,1,1808,176,2004,420
C2_P06_N1_S3_1.JPG,2401,1598,1,1904,712,2080,956
C2_P06_N1_S3_1.JPG,2401,1598,1,1912,1180,2088,1460
C2_P06_N1_S3_1.JPG,2401,1598,1,2008,176,2204,420
C2_P06_N1_S3_1.JPG,2401,1598,1,2080,712,2256,956
C2_P06_N1_S3_1.JPG,2401,1598,1,2092,1180,2268,1460
C2_P06_N1_S3_1.JPG,2401,1598,1,2168,176,2364,420
C2_P06_N1_S3_1.JPG,2401,1598,1,240,108,436,352
C2_P06_N1_S3_1.JPG,2401,1598,1,256,1192,432,1436
C2_P06_N1_S3_1.JPG,2401,1598,1,264,684,460,928
C2_P06_N1_S3_1.JPG,2401,1598,1,428,120,624,364
C2_P06_N1_S3_1.JPG,2401,1598,1,56,120,252,364
C2_P06_N1_S3_1.JPG,2401,1598,1,608,672,804,916
C2_P06_N1_S3_1.JPG,2401,1598,1,628,136,824,380
C2_P06_N1_S3_1.JPG,2401,1598,1,76,672,272,916
C2_P06_N1_S3_1.JPG,2401,1598,1,772,680,968,924
C2_P06_N1_S3_1.JPG,2401,1598,1,824,1200,1000,1444
C2_P06_N1_S3_1.JPG,2401,1598,1,848,140,1044,384
C2_P06_N1_S3_1.JPG,2401,1598,1,92,1192,268,1436
C2_P06_N1_S3_1.JPG,2401,1598,1,996,152,1192,396
C2_P06_N1_S3_1.JPG,2401,1598,3,1224,704,1420,948
C2_P06_N1_S3_1.JPG,2401,1598,3,1420,160,1616,404
C2_P06_N1_S3_1.JPG,2401,1598,3,1420,696,1616,940
C2_P06_N1_S3_1.JPG,2401,1598,3,1592,172,1788,416
C2_P06_N1_S3_1.JPG,2401,1598,3,444,680,640,924
C2_P06_N1_S3_1.JPG,2401,1598,3,952,688,1148,932
C2_P06_N1_S3_1.JPG,2401,1598,6,468,1192,644,1436
C2_P06_N1_S3_1.JPG,2401,1598,6,648,1196,824,1440
C2_P06_N1_S3_1.JPG,2401,1598,9,1576,1208,1752,1452
C2_P06_N1_S3_1.JPG,2401,1598,9,1736,1204,1912,1448
C2_P06_N1_S3_2.JPG,2412,1615,1,1004,1164,1192,1416
C2_P06_N1_S3_2.JPG,2412,1615,1,1012,136,1200,388
C2_P06_N1_S3_2.JPG,2412,1615,1,1188,1156,1376,1408
C2_P06_N1_S3_2.JPG,2412,1615,1,1240,656,1428,908
C2_P06_N1_S3_2.JPG,2412,1615,1,1372,1156,1560,1408
C2_P06_N1_S3_2.JPG,2412,1615,1,1696,660,1884,912
C2_P06_N1_S3_2.JPG,2412,1615,1,1788,152,1976,404
C2_P06_N1_S3_2.JPG,2412,1615,1,1880,660,2068,912
C2_P06_N1_S3_2.JPG,2412,1615,1,1912,1124,2100,1400
C2_P06_N1_S3_2.JPG,2412,1615,1,1944,156,2132,408
C2_P06_N1_S3_2.JPG,2412,1615,1,2044,664,2232,916
C2_P06_N1_S3_2.JPG,2412,1615,1,2084,1136,2272,1412
C2_P06_N1_S3_2.JPG,2412,1615,1,2132,156,2320,408
C2_P06_N1_S3_2.JPG,2412,1615,1,256,1152,444,1404
C2_P06_N1_S3_2.JPG,2412,1615,1,420,116,608,368
C2_P06_N1_S3_2.JPG,2412,1615,1,604,644,792,896
C2_P06_N1_S3_2.JPG,2412,1615,1,628,116,816,368
C2_P06_N1_S3_2.JPG,2412,1615,1,68,100,256,352
C2_P06_N1_S3_2.JPG,2412,1615,1,76,648,264,900
C2_P06_N1_S3_2.JPG,2412,1615,1,784,656,972,908
C2_P06_N1_S3_2.JPG,2412,1615,1,800,1156,988,1408
C2_P06_N1_S3_2.JPG,2412,1615,1,80,1156,268,1408
C2_P06_N1_S3_2.JPG,2412,1615,1,824,124,1012,376
C2_P06_N1_S3_2.JPG,2412,1615,1,948,652,1136,904
C2_P06_N1_S3_2.JPG,2412,1615,3,1392,132,1580,384
C2_P06_N1_S3_2.JPG,2412,1615,3,1408,664,1596,916
C2_P06_N1_S3_2.JPG,2412,1615,3,1572,136,1760,388
C2_P06_N1_S3_2.JPG,2412,1615,3,252,112,440,364
C2_P06_N1_S3_2.JPG,2412,1615,3,256,644,444,896
C2_P06_N1_S3_2.JPG,2412,1615,3,428,644,616,896
C2_P06_N1_S3_2.JPG,2412,1615,6,464,1160,652,1412
C2_P06_N1_S3_2.JPG,2412,1615,6,632,1156,820,1408
C2_P06_N1_S3_2.JPG,2412,1615,9,1540,1152,1728,1404
C2_P06_N1_S3_2.JPG,2412,1615,9,1724,1156,1912,1408
C2_P06_N1_S4_1.JPG,2289,1735,1,1012,936,1176,1156
C2_P06_N1_S4_1.JPG,2289,1735,1,1124,1340,1272,1592
C2_P06_N1_S4_1.JPG,2289,1735,1,1172,928,1336,1148
C2_P06_N1_S4_1.JPG,2289,1735,1,1264,1324,1412,1576
C2_P06_N1_S4_1.JPG,2289,1735,1,1320,932,1484,1152
C2_P06_N1_S4_1.JPG,2289,1735,1,1396,1368,1536,1584
C2_P06_N1_S4_1.JPG,2289,1735,1,1528,1372,1668,1588
C2_P06_N1_S4_1.JPG,2289,1735,1,1624,500,1788,720
C2_P06_N1_S4_1.JPG,2289,1735,1,164,16,328,236
C2_P06_N1_S4_1.JPG,2289,1735,1,1656,1332,1804,1572
C2_P06_N1_S4_1.JPG,2289,1735,1,1680,52,1844,272
C2_P06_N1_S4_1.JPG,2289,1735,1,1748,500,1912,720
C2_P06_N1_S4_1.JPG,2289,1735,1,1784,916,1948,1152
C2_P06_N1_S4_1.JPG,2289,1735,1,1800,1336,1948,1576
C2_P06_N1_S4_1.JPG,2289,1735,1,1836,60,2000,280
C2_P06_N1_S4_1.JPG,2289,1735,1,184,488,348,708
C2_P06_N1_S4_1.JPG,2289,1735,1,1924,1368,2072,1580
C2_P06_N1_S4_1.JPG,2289,1735,1,1928,504,2092,724
C2_P06_N1_S4_1.JPG,2289,1735,1,1928,912,2092,1148
C2_P06_N1_S4_1.JPG,2289,1735,1,1988,72,2152,292
C2_P06_N1_S4_1.JPG,2289,1735,1,200,936,364,1156
C2_P06_N1_S4_1.JPG,2289,1735,1,212,1368,360,1576
C2_P06_N1_S4_1.JPG,2289,1735,1,352,1364,500,1572
C2_P06_N1_S4_1.JPG,2289,1735,1,356,940,520,1160
C2_P06_N1_S4_1.JPG,2289,1735,1,484,8,648,228
C2_P06_N1_S4_1.JPG,2289,1735,1,492,1348,640,1580
C2_P06_N1_S4_1.JPG,2289,1735,1,648,504,812,724
C2_P06_N1_S4_1.JPG,2289,1735,1,664,12,828,232
C2_P06_N1_S4_1.JPG,2289,1735,1,664,1376,796,1588
C2_P06_N1_S4_1.JPG,2289,1735,1,812,504,976,724
C2_P06_N1_S4_1.JPG,2289,1735,1,820,1380,968,1592
C2_P06_N1_S4_1.JPG,2289,1735,1,836,36,1000,256
C2_P06_N1_S4_1.JPG,2289,1735,1,840,936,1004,1156
C2_P06_N1_S4_1.JPG,2289,1735,1,956,492,1120,712
C2_P06_N1_S4_1.JPG,2289,1735,1,984,1360,1132,1572
C2_P06_N1_S4_1.JPG,2289,1735,1,996,44,1160,264
C2_P06_N1_S4_1.JPG,2289,1735,3,1200,504,1364,724
C2_P06_N1_S4_1.JPG,2289,1735,3,1332,44,1496,264
C2_P06_N1_S4_1.JPG,2289,1735,3,1344,496,1508,716
C2_P06_N1_S4_1.JPG,2289,1735,3,1492,44,1656,264
C2_P06_N1_S4_1.JPG,2289,1735,3,328,12,492,232
C2_P06_N1_S4_1.JPG,2289,1735,3,356,496,520,716
C2_P06_N1_S4_1.JPG,2289,1735,3,508,492,672,712
C2_P06_N1_S4_1.JPG,2289,1735,6,512,932,676,1152
C2_P06_N1_S4_1.JPG,2289,1735,6,688,924,852,1144
C2_P06_N1_S4_1.JPG,2289,1735,9,1472,940,1636,1160
C2_P06_N1_S4_1.JPG,2289,1735,9,1620,936,1784,1156
C2_P06_N1_S5_1.JPG,1893,1760,1,1028,1136,1160,1336
C2_P06_N1_S5_1.JPG,1893,1760,1,1028,1480,1152,1664
C2_P06_N1_S5_1.JPG,1893,1760,1,1076,804,1204,968
C2_P06_N1_S5_1.JPG,1893,1760,1,1140,1128,1272,1328
C2_P06_N1_S5_1.JPG,1893,1760,1,1140,1472,1264,1656
C2_P06_N1_S5_1.JPG,1893,1760,1,1200,96,1328,260
C2_P06_N1_S5_1.JPG,1893,1760,1,1204,804,1332,968
C2_P06_N1_S5_1.JPG,1893,1760,1,1252,1484,1376,1664
C2_P06_N1_S5_1.JPG,1893,1760,1,1256,1156,1384,1316
C2_P06_N1_S5_1.JPG,1893,1760,1,1348,1480,1472,1660
C2_P06_N1_S5_1.JPG,1893,1760,1,1352,1156,1480,1316
C2_P06_N1_S5_1.JPG,1893,1760,1,1424,464,1552,628
C2_P06_N1_S5_1.JPG,1893,1760,1,1444,1476,1568,1648
C2_P06_N1_S5_1.JPG,1893,1760,1,1448,1124,1576,1312
C2_P06_N1_S5_1.JPG,1893,1760,1,1468,96,1596,260
C2_P06_N1_S5_1.JPG,1893,1760,1,1536,468,1664,632
C2_P06_N1_S5_1.JPG,1893,1760,1,1552,1464,1676,1636
C2_P06_N1_S5_1.JPG,1893,1760,1,1560,784,1688,968
C2_P06_N1_S5_1.JPG,1893,1760,1,1576,1116,1704,1304
C2_P06_N1_S5_1.JPG,1893,1760,1,1600,96,1728,260
C2_P06_N1_S5_1.JPG,1893,1760,1,1660,460,1788,624
C2_P06_N1_S5_1.JPG,1893,1760,1,1668,1444,1792,1616
C2_P06_N1_S5_1.JPG,1893,1760,1,1680,1156,1788,1312
C2_P06_N1_S5_1.JPG,1893,1760,1,1680,784,1808,968
C2_P06_N1_S5_1.JPG,1893,1760,1,1708,96,1836,260
C2_P06_N1_S5_1.JPG,1893,1760,1,264,52,392,216
C2_P06_N1_S5_1.JPG,1893,1760,1,272,444,400,608
C2_P06_N1_S5_1.JPG,1893,1760,1,284,1176,396,1344
C2_P06_N1_S5_1.JPG,1893,1760,1,288,804,416,968
C2_P06_N1_S5_1.JPG,1893,1760,1,316,1512,424,1668
C2_P06_N1_S5_1.JPG,1893,1760,1,380,60,508,224
C2_P06_N1_S5_1.JPG,1893,1760,1,400,1176,520,1344
C2_P06_N1_S5_1.JPG,1893,1760,1,408,448,536,612
C2_P06_N1_S5_1.JPG,1893,1760,1,412,804,540,968
C2_P06_N1_S5_1.JPG,1893,1760,1,432,1504,540,1660
C2_P06_N1_S5_1.JPG,1893,1760,1,516,68,644,232
C2_P06_N1_S5_1.JPG,1893,1760,1,520,444,648,608
C2_P06_N1_S5_1.JPG,1893,1760,1,524,1148,656,1316
C2_P06_N1_S5_1.JPG,1893,1760,1,552,1480,660,1664
C2_P06_N1_S5_1.JPG,1893,1760,1,640,1168,772,1336
C2_P06_N1_S5_1.JPG,1893,1760,1,648,460,776,624
C2_P06_N1_S5_1.JPG,1893,1760,1,660,1492,768,1676
C2_P06_N1_S5_1.JPG,1893,1760,1,668,60,796,224
C2_P06_N1_S5_1.JPG,1893,1760,1,768,448,896,612
C2_P06_N1_S5_1.JPG,1893,1760,1,780,1176,912,1344
C2_P06_N1_S5_1.JPG,1893,1760,1,804,808,932,972
C2_P06_N1_S5_1.JPG,1893,1760,1,808,68,936,232
C2_P06_N1_S5_1.JPG,1893,1760,1,892,456,1020,620
C2_P06_N1_S5_1.JPG,1893,1760,1,924,1156,1056,1324
C2_P06_N1_S5_1.JPG,1893,1760,1,932,72,1060,236
C2_P06_N1_S5_1.JPG,1893,1760,1,932,812,1060,976
C2_P06_N1_S5_1.JPG,1893,1760,3,1096,452,1224,616
C2_P06_N1_S5_1.JPG,1893,1760,3,1208,456,1336,620
C2_P06_N1_S5_1.JPG,1893,1760,3,1328,88,1456,252
C2_P06_N1_S5_1.JPG,1893,1760,6,552,800,680,964
C2_P06_N1_S5_1.JPG,1893,1760,6,684,800,812,964
C2_P06_N1_S5_1.JPG,1893,1760,9,1316,804,1444,968
C2_P06_N1_S5_1.JPG,1893,1760,9,1440,804,1568,968
C2_P06_N1_S5_1.JPG,1893,1760,10,808,1504,932,1676
C2_P06_N1_S5_1.JPG,1893,1760,10,912,1496,1036,1668
C2_P06_N2_S3_1.JPG,2399,1562,1,1008,1188,1180,1412
C2_P06_N2_S3_1.JPG,2399,1562,1,1164,1148,1336,1404
C2_P06_N2_S3_1.JPG,2399,1562,1,116,1188,288,1416
C2_P06_N2_S3_1.JPG,2399,1562,1,1216,684,1412,924
C2_P06_N2_S3_1.JPG,2399,1562,1,1236,172,1432,412
C2_P06_N2_S3_1.JPG,2399,1562,1,1316,1152,1488,1408
C2_P06_N2_S3_1.JPG,2399,1562,1,1364,688,1560,928
C2_P06_N2_S3_1.JPG,2399,1562,1,1404,168,1600,408
C2_P06_N2_S3_1.JPG,2399,1562,1,1480,1176,1640,1408
C2_P06_N2_S3_1.JPG,2399,1562,1,1624,1180,1784,1412
C2_P06_N2_S3_1.JPG,2399,1562,1,1716,176,1912,416
C2_P06_N2_S3_1.JPG,2399,1562,1,1764,1140,1932,1392
C2_P06_N2_S3_1.JPG,2399,1562,1,1884,188,2080,428
C2_P06_N2_S3_1.JPG,2399,1562,1,1912,648,2108,888
C2_P06_N2_S3_1.JPG,2399,1562,1,1936,1136,2104,1388
C2_P06_N2_S3_1.JPG,2399,1562,1,2056,176,2252,416
C2_P06_N2_S3_1.JPG,2399,1562,1,2080,1168,2236,1400
C2_P06_N2_S3_1.JPG,2399,1562,1,2092,656,2288,916
C2_P06_N2_S3_1.JPG,2399,1562,1,232,164,428,404
C2_P06_N2_S3_1.JPG,2399,1562,1,260,680,456,920
C2_P06_N2_S3_1.JPG,2399,1562,1,264,1184,436,1412
C2_P06_N2_S3_1.JPG,2399,1562,1,424,1144,596,1396
C2_P06_N2_S3_1.JPG,2399,1562,1,428,172,624,412
C2_P06_N2_S3_1.JPG,2399,1562,1,48,164,244,404
C2_P06_N2_S3_1.JPG,2399,1562,1,600,172,796,412
C2_P06_N2_S3_1.JPG,2399,1562,1,628,1192,800,1416
C2_P06_N2_S3_1.JPG,2399,1562,1,748,172,944,412
C2_P06_N2_S3_1.JPG,2399,1562,1,804,1192,976,1416
C2_P06_N2_S3_1.JPG,2399,1562,1,824,684,1020,924
C2_P06_N2_S3_1.JPG,2399,1562,1,84,684,280,924
C2_P06_N2_S3_1.JPG,2399,1562,1,996,684,1192,924
C2_P06_N2_S3_1.JPG,2399,1562,3,940,164,1136,404
C2_P06_N2_S3_1.JPG,2399,1562,6,468,700,664,940
C2_P06_N2_S3_1.JPG,2399,1562,6,660,680,856,920
C2_P06_N2_S3_1.JPG,2399,1562,9,1556,692,1752,932
C2_P06_N2_S3_1.JPG,2399,1562,9,1732,688,1928,928
C2_P06_N2_S4_1.JPG,2291,1936,1,1004,592,1184,836
C2_P06_N2_S4_1.JPG,2291,1936,1,100,1088,272,1320
C2_P06_N2_S4_1.JPG,2291,1936,1,1128,1528,1284,1776
C2_P06_N2_S4_1.JPG,2291,1936,1,1140,1060,1312,1320
C2_P06_N2_S4_1.JPG,2291,1936,1,1200,604,1380,848
C2_P06_N2_S4_1.JPG,2291,1936,1,1276,1528,1432,1776
C2_P06_N2_S4_1.JPG,2291,1936,1,1284,1064,1456,1324
C2_P06_N2_S4_1.JPG,2291,1936,1,1348,604,1528,848
C2_P06_N2_S4_1.JPG,2291,1936,1,1428,1540,1584,1776
C2_P06_N2_S4_1.JPG,2291,1936,1,1456,1104,1600,1316
C2_P06_N2_S4_1.JPG,2291,1936,1,1568,1528,1724,1764
C2_P06_N2_S4_1.JPG,2291,1936,1,1592,1104,1736,1316
C2_P06_N2_S4_1.JPG,2291,1936,1,164,1532,320,1772
C2_P06_N2_S4_1.JPG,2291,1936,1,1704,1536,1860,1764
C2_P06_N2_S4_1.JPG,2291,1936,1,1724,80,1904,324
C2_P06_N2_S4_1.JPG,2291,1936,1,1744,1068,1900,1308
C2_P06_N2_S4_1.JPG,2291,1936,1,1836,1532,1992,1760
C2_P06_N2_S4_1.JPG,2291,1936,1,1892,1060,2048,1300
C2_P06_N2_S4_1.JPG,2291,1936,1,1892,576,2072,840
C2_P06_N2_S4_1.JPG,2291,1936,1,1896,80,2076,324
C2_P06_N2_S4_1.JPG,2291,1936,1,1988,1512,2144,1740
C2_P06_N2_S4_1.JPG,2291,1936,1,2032,1084,2188,1324
C2_P06_N2_S4_1.JPG,2291,1936,1,2044,88,2224,332
C2_P06_N2_S4_1.JPG,2291,1936,1,2060,576,2240,840
C2_P06_N2_S4_1.JPG,2291,1936,1,228,48,408,292
C2_P06_N2_S4_1.JPG,2291,1936,1,248,580,428,824
C2_P06_N2_S4_1.JPG,2291,1936,1,260,1088,432,1320
C2_P06_N2_S4_1.JPG,2291,1936,1,324,1572,480,1776
C2_P06_N2_S4_1.JPG,2291,1936,1,388,44,568,288
C2_P06_N2_S4_1.JPG,2291,1936,1,424,1040,596,1308
C2_P06_N2_S4_1.JPG,2291,1936,1,44,52,224,296
C2_P06_N2_S4_1.JPG,2291,1936,1,456,1516,612,1764
C2_P06_N2_S4_1.JPG,2291,1936,1,572,60,752,304
C2_P06_N2_S4_1.JPG,2291,1936,1,588,1092,760,1324
C2_P06_N2_S4_1.JPG,2291,1936,1,624,1528,780,1776
C2_P06_N2_S4_1.JPG,2291,1936,1,752,56,932,300
C2_P06_N2_S4_1.JPG,2291,1936,1,788,1084,960,1316
C2_P06_N2_S4_1.JPG,2291,1936,1,796,600,976,844
C2_P06_N2_S4_1.JPG,2291,1936,1,80,584,260,828
C2_P06_N2_S4_1.JPG,2291,1936,1,932,60,1112,304
C2_P06_N2_S4_1.JPG,2291,1936,1,984,1084,1156,1316
C2_P06_N2_S4_1.JPG,2291,1936,3,1220,68,1400,312
C2_P06_N2_S4_1.JPG,2291,1936,3,1396,72,1576,316
C2_P06_N2_S4_1.JPG,2291,1936,6,440,584,620,828
C2_P06_N2_S4_1.JPG,2291,1936,6,640,588,820,832
C2_P06_N2_S4_1.JPG,2291,1936,9,1544,612,1724,856
C2_P06_N2_S4_1.JPG,2291,1936,9,1708,596,1888,840
C2_P06_N2_S4_1.JPG,2291,1936,10,824,1544,980,1776
C2_P06_N2_S4_1.JPG,2291,1936,10,988,1532,1144,1764
C2_P06_N2_S4_2.JPG,2198,1715,1,1104,1344,1260,1564
C2_P06_N2_S4_2.JPG,2198,1715,1,1104,944,1260,1184
C2_P06_N2_S4_2.JPG,2198,1715,1,1160,548,1312,760
C2_P06_N2_S4_2.JPG,2198,1715,1,1176,84,1324,316
C2_P06_N2_S4_2.JPG,2198,1715,1,1232,1332,1388,1552
C2_P06_N2_S4_2.JPG,2198,1715,1,1240,936,1396,1176
C2_P06_N2_S4_2.JPG,2198,1715,1,1312,548,1428,760
C2_P06_N2_S4_2.JPG,2198,1715,1,1340,84,1488,316
C2_P06_N2_S4_2.JPG,2198,1715,1,1360,1348,1504,1556
C2_P06_N2_S4_2.JPG,2198,1715,1,1376,964,1520,1160
C2_P06_N2_S4_2.JPG,2198,1715,1,1476,1348,1620,1556
C2_P06_N2_S4_2.JPG,2198,1715,1,1516,964,1660,1160
C2_P06_N2_S4_2.JPG,2198,1715,1,156,76,324,308
C2_P06_N2_S4_2.JPG,2198,1715,1,1608,1344,1752,1552
C2_P06_N2_S4_2.JPG,2198,1715,1,1608,84,1756,316
C2_P06_N2_S4_2.JPG,2198,1715,1,1628,944,1780,1160
C2_P06_N2_S4_2.JPG,2198,1715,1,1740,1344,1884,1552
C2_P06_N2_S4_2.JPG,2198,1715,1,1756,84,1888,316
C2_P06_N2_S4_2.JPG,2198,1715,1,1772,940,1924,1156
C2_P06_N2_S4_2.JPG,2198,1715,1,1776,520,1916,744
C2_P06_N2_S4_2.JPG,2198,1715,1,1860,1324,2004,1532
C2_P06_N2_S4_2.JPG,2198,1715,1,1888,84,2052,316
C2_P06_N2_S4_2.JPG,2198,1715,1,1888,960,2032,1160
C2_P06_N2_S4_2.JPG,2198,1715,1,1928,520,2068,744
C2_P06_N2_S4_2.JPG,2198,1715,1,196,548,344,760
C2_P06_N2_S4_2.JPG,2198,1715,1,208,968,348,1176
C2_P06_N2_S4_2.JPG,2198,1715,1,256,1364,400,1564
C2_P06_N2_S4_2.JPG,2198,1715,1,304,72,472,304
C2_P06_N2_S4_2.JPG,2198,1715,1,344,548,500,760
C2_P06_N2_S4_2.JPG,2198,1715,1,356,960,496,1168
C2_P06_N2_S4_2.JPG,2198,1715,1,392,1380,536,1564
C2_P06_N2_S4_2.JPG,2198,1715,1,476,936,636,1156
C2_P06_N2_S4_2.JPG,2198,1715,1,520,1348,676,1560
C2_P06_N2_S4_2.JPG,2198,1715,1,612,72,780,304
C2_P06_N2_S4_2.JPG,2198,1715,1,636,964,792,1172
C2_P06_N2_S4_2.JPG,2198,1715,1,656,1352,812,1564
C2_P06_N2_S4_2.JPG,2198,1715,1,772,80,940,312
C2_P06_N2_S4_2.JPG,2198,1715,1,808,964,964,1172
C2_P06_N2_S4_2.JPG,2198,1715,1,832,548,976,760
C2_P06_N2_S4_2.JPG,2198,1715,1,940,80,1064,312
C2_P06_N2_S4_2.JPG,2198,1715,1,976,548,1160,760
C2_P06_N2_S4_2.JPG,2198,1715,1,984,960,1140,1168
C2_P06_N2_S4_2.JPG,2198,1715,3,468,80,636,312
C2_P06_N2_S4_2.JPG,2198,1715,6,500,548,672,760
C2_P06_N2_S4_2.JPG,2198,1715,6,672,548,832,760
C2_P06_N2_S4_2.JPG,2198,1715,9,1468,548,1596,760
C2_P06_N2_S4_2.JPG,2198,1715,9,1596,548,1776,744
C2_P06_N2_S4_2.JPG,2198,1715,10,848,1368,1004,1564
C2_P06_N2_S4_2.JPG,2198,1715,10,960,1360,1116,1556
C2_P06_N3_S3_1.JPG,2248,1430,1,1084,1056,1248,1292
C2_P06_N3_S3_1.JPG,2248,1430,1,1104,588,1276,844
C2_P06_N3_S3_1.JPG,2248,1430,1,1152,120,1328,352
C2_P06_N3_S3_1.JPG,2248,1430,1,1232,1060,1396,1296
C2_P06_N3_S3_1.JPG,2248,1430,1,1256,584,1428,840
C2_P06_N3_S3_1.JPG,2248,1430,1,1332,128,1508,360
C2_P06_N3_S3_1.JPG,2248,1430,1,1384,1040,1548,1276
C2_P06_N3_S3_1.JPG,2248,1430,1,1392,616,1564,836
C2_P06_N3_S3_1.JPG,2248,1430,1,148,1064,312,1276
C2_P06_N3_S3_1.JPG,2248,1430,1,1516,1040,1680,1276
C2_P06_N3_S3_1.JPG,2248,1430,1,1540,624,1712,844
C2_P06_N3_S3_1.JPG,2248,1430,1,1660,1068,1824,1280
C2_P06_N3_S3_1.JPG,2248,1430,1,1684,584,1860,840
C2_P06_N3_S3_1.JPG,2248,1430,1,1820,1060,1984,1272
C2_P06_N3_S3_1.JPG,2248,1430,1,1836,584,2012,840
